"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOTCBUS","197502","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197503","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197504","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197505","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197506","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197507","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197508","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197509","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197510","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197511","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197512","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197513","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197601","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197602","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197603","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197604","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197605","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197606","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197607","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197608","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197609","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197610","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197611","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197612","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197613","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197701","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197702","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197703","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197704","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197705","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197706","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197707","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197708","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197709","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197710","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197711","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197712","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197713","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197801","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197802","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197803","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197804","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197805","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197806","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197807","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197808","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197809","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197810","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197811","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197812","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197813","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197901","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197902","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197903","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197904","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197905","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197906","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197907","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197908","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197909","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197910","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197911","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197912","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","197913","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198001","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198002","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198003","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198004","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198005","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198006","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198007","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198008","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198009","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198010","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198011","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198012","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198013","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198101","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198102","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198103","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198104","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198105","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198106","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198107","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198108","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198109","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198110","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198111","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198112","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198113","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198201","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198202","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198203","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198204","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198205","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198206","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198207","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198208","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198209","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198210","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198211","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198212","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198213","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198301","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198302","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198303","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198304","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198305","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198306","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198307","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198308","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198309","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198310","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198311","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198312","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198313","Not Available","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198401","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198402","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198403","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198404","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198405","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198406","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198407","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198408","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198409","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198410","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198411","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198412","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198413","0.018","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198501","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198502","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198503","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198504","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198505","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198506","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198507","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198508","0.007","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198509","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198510","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198511","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198512","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198513","0.036","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198601","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198602","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198603","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198604","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198605","0.006","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198606","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198607","0.006","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198608","0.006","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198609","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198610","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198611","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198612","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198613","0.048","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198701","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198702","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198703","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198704","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198705","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198706","0.006","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198707","0.006","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198708","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198709","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198710","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198711","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198712","0.001","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198713","0.036","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198801","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198802","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198803","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198804","0.002","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198805","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198806","0.005","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198807","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198808","0.004","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198809","0.003","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198810","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198811","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198812","0","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198813","0.031","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198901","2.821","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198902","3.041","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198903","4.22","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198904","4.66","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198905","5.109","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198906","5.175","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198907","5.476","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198908","5.389","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198909","4.941","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198910","4.501","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198911","3.697","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198912","3.465","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","198913","52.495","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199001","3.015","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199002","3.256","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199003","4.489","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199004","4.946","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199005","5.515","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199006","5.534","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199007","5.832","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199008","5.781","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199009","5.228","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199010","4.782","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199011","3.884","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199012","3.7","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199013","55.962","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199101","3.125","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199102","3.369","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199103","4.561","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199104","5.026","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199105","5.739","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199106","5.803","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199107","6.133","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199108","6.035","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199109","5.487","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199110","4.935","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199111","4.034","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199112","3.792","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199113","58.04","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199201","3.196","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199202","3.451","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199203","4.752","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199204","5.284","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199205","5.883","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199206","5.931","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199207","6.274","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199208","6.205","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199209","5.628","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199210","5.115","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199211","4.187","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199212","3.914","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199213","59.819","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199301","3.288","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199302","3.57","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199303","4.954","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199304","5.515","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199305","6.053","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199306","6.058","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199307","6.445","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199308","6.401","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199309","5.818","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199310","5.243","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199311","4.297","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199312","4.039","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199313","61.682","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199401","3.432","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199402","3.68","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199403","5.137","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199404","5.64","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199405","6.216","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199406","6.292","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199407","6.584","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199408","6.471","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199409","5.949","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199410","5.458","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199411","4.415","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199412","4.136","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199413","63.41","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199501","3.415","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199502","3.692","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199503","5.105","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199504","5.735","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199505","6.37","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199506","6.471","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199507","6.75","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199508","6.674","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199509","6.047","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199510","5.471","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199511","4.473","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199512","4.192","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199513","64.396","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199601","3.472","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199602","3.76","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199603","5.293","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199604","5.865","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199605","6.487","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199606","6.562","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199607","6.804","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199608","6.602","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199609","5.956","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199610","5.494","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199611","4.495","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199612","4.262","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199613","65.052","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199701","3.422","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199702","3.762","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199703","5.176","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199704","5.748","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199705","6.292","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199706","6.433","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199707","6.721","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199708","6.612","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199709","5.958","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199710","5.437","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199711","4.424","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199712","4.187","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199713","64.172","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199801","3.375","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199802","3.629","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199803","5.138","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199804","5.664","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199805","6.173","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199806","6.327","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199807","6.679","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199808","6.584","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199809","5.956","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199810","5.395","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199811","4.389","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199812","4.147","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199813","63.455","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199901","3.294","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199902","3.57","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199903","4.984","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199904","5.536","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199905","6.121","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199906","6.184","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199907","6.482","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199908","6.377","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199909","5.775","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199910","5.311","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199911","4.307","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199912","4.068","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","199913","62.01","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200001","3.155","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200002","3.44","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200003","4.733","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200004","5.239","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200005","5.832","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200006","5.895","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200007","6.261","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200008","6.144","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200009","5.608","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200010","5.056","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200011","4.103","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200012","3.882","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200013","59.349","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200101","3.008","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200102","3.261","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200103","4.542","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200104","5.02","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200105","5.672","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200106","5.755","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200107","6.029","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200108","5.947","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200109","5.38","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200110","4.773","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200111","3.905","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200112","3.675","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200113","56.968","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200201","2.923","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200202","3.189","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200203","4.435","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200204","4.877","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200205","5.408","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200206","5.585","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200207","5.812","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200208","5.719","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200209","5.162","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200210","4.647","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200211","3.821","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200212","3.551","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200213","55.128","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200301","2.848","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200302","3.083","11","Solar Energy Consumption","Trillion Btu"
